1620679773438,56.46,30.119999,-139.5
1620679773457,56.039997,30.66,-139.44
1620679773479,56.399998,30.84,-139.92
1620679773497,56.699997,30.48,-139.68
1620679773517,55.62,29.88,-138.9
1620679773540,56.1,30.0,-139.02
1620679773557,56.879997,29.939999,-139.26
1620679773578,56.579998,29.88,-139.8
1620679773599,56.579998,29.939999,-139.5
1620679773618,55.739998,29.099998,-139.2
1620679773640,55.44,28.439999,-139.62
1620679773661,55.62,28.38,-139.02
1620679773678,55.98,28.619999,-138.9
1620679773700,56.64,29.22,-139.02
1620679773720,56.699997,29.4,-138.72
1620679773742,56.579998,29.22,-138.95999
1620679773760,56.16,29.099998,-139.5
1620679773783,56.52,29.58,-139.62
1620679773800,56.64,29.46,-139.44
1620679773820,55.98,28.56,-139.08
1620679773859,56.219997,28.74,-139.02
1620679773860,56.52,28.98,-138.95999
1620679773883,56.94,29.22,-138.84
1620679773913,56.579998,29.22,-138.66
1620679773919,56.1,29.16,-139.5
1620679773940,56.46,29.699999,-139.62
1620679773962,56.399998,29.519999,-138.95999
1620679773979,56.879997,28.98,-139.8
1620679773999,57.12,29.64,-139.62
1620679774021,56.16,30.0,-139.02
1620679774054,55.32,30.24,-138.9
1620679774070,55.739998,30.179998,-138.84
1620679774088,56.52,29.88,-139.02
1620679774108,56.64,29.88,-139.08
1620679774121,56.28,30.0,-138.66
1620679774150,55.8,30.24,-138.72
1620679774165,55.68,30.179998,-139.08
1620679774182,55.86,29.4,-138.78
1620679774200,56.399998,28.859999,-139.14
1620679774219,56.34,29.64,-138.95999
1620679774242,56.039997,30.179998,-138.3
1620679774274,56.52,29.82,-138.66
1620679774287,56.399998,29.4,-139.2
1620679774300,56.1,30.0,-139.56
1620679774321,56.46,30.42,-139.8
1620679774340,56.039997,30.24,-139.73999
1620679774362,55.5,30.179998,-139.5
1620679774382,56.219997,30.24,-139.44
1620679774400,56.699997,30.48,-139.26
1620679774420,56.46,30.84,-138.54
1620679774450,55.8,31.38,-138.66
1620679774462,55.5,31.439999,-139.14
1620679774482,56.1,30.72,-139.56
1620679774502,56.28,30.539999,-138.72
1620679774519,56.52,31.019999,-138.66
1620679774540,56.94,31.439999,-139.62
1620679774562,56.46,32.04,-139.14
1620679774581,55.92,32.52,-138.78
1620679774600,56.64,32.7,-138.59999
1620679774621,57.3,33.36,-138.59999
1620679774650,57.12,34.44,-138.12
1620679774662,56.579998,34.739998,-138.0
1620679774682,56.76,34.62,-138.95999
1620679774701,56.82,35.219997,-138.72
1620679774719,56.34,35.64,-138.06
1620679774744,56.699997,35.94,-138.12
1620679774761,57.059998,36.66,-138.3
1620679774780,57.36,37.38,-138.3
1620679774802,57.96,37.62,-137.76
1620679774820,57.6,37.98,-137.45999
1620679774854,57.239998,38.399998,-137.76
1620679774865,56.94,38.46,-138.23999
1620679774883,56.34,39.239998,-138.0
1620679774902,56.52,39.54,-137.81999
1620679774922,56.219997,39.66,-137.4
1620679774943,56.219997,40.44,-136.68
1620679774960,56.94,40.98,-136.8
1620679774986,56.94,41.28,-136.26
1620679774999,56.16,41.94,-135.84
1620679775020,55.8,42.12,-136.44
1620679775051,55.32,43.14,-136.26
1620679775062,55.14,44.579998,-136.2
1620679775079,55.44,44.64,-135.78
1620679775102,55.26,45.48,-135.54
1620679775120,55.32,45.6,-135.84
1620679775139,55.379997,45.84,-135.9
1620679775165,55.5,47.46,-135.3
1620679775181,55.86,47.7,-134.45999
1620679775199,56.039997,48.42,-134.28
1620679775223,54.899998,50.219997,-133.73999
1620679775255,54.539997,51.18,-132.9
1620679775261,54.059998,51.96,-132.23999
1620679775282,54.059998,53.1,-130.98
1620679775299,54.719997,53.579998,-130.5
1620679775319,54.42,53.699997,-130.5
1620679775344,54.3,54.84,-129.95999
1620679775363,54.6,55.86,-129.66
1620679775380,54.78,56.76,-128.58
1620679775403,54.6,58.199997,-127.86
1620679775420,54.6,58.44,-128.04
1620679775454,54.059998,58.079998,-127.259995
1620679775462,54.66,58.859997,-126.42
1620679775490,55.26,59.64,-126.06
1620679775499,55.02,59.94,-125.399994
1620679775523,54.96,60.96,-124.68
1620679775539,54.84,61.559998,-123.659996
1620679775564,54.66,61.62,-123.18
1620679775581,54.3,61.98,-122.46
1620679775600,54.6,62.879997,-121.56
1620679775620,55.26,63.48,-121.74
1620679775658,55.199997,63.719997,-121.619995
1620679775663,54.42,63.66,-121.5
1620679775680,54.0,63.96,-121.14
1620679775700,54.059998,64.5,-119.939995
1620679775719,54.059998,64.86,-119.159996
1620679775740,54.719997,65.159996,-118.38
1620679775762,54.96,65.52,-118.2
1620679775780,54.18,65.88,-117.659996
1620679775800,54.36,66.24,-117.06
1620679775821,54.899998,66.54,-117.119995
1620679775850,54.899998,66.119995,-116.7
1620679775859,54.78,65.939995,-116.88
1620679775881,55.32,66.119995,-117.24
1620679775899,55.68,66.659996,-116.88
1620679775921,55.14,67.02,-116.64
1620679775944,55.079998,67.32,-116.04
1620679775963,55.14,67.439995,-115.439995
1620679775980,55.44,67.08,-115.56
1620679776001,56.16,66.84,-115.74
1620679776020,56.1,67.2,-115.799995
1620679776057,55.5,67.38,-115.799995
1620679776071,56.039997,67.14,-115.74
1620679776086,55.86,67.5,-115.56
1620679776099,55.32,67.08,-115.68
1620679776122,55.44,66.78,-115.86
1620679776140,55.14,67.02,-115.68
1620679776163,54.84,67.38,-115.38
1620679776181,54.78,67.439995,-115.68
1620679776200,55.559998,67.32,-115.92
1620679776219,56.1,67.92,-115.14
1620679776251,55.5,67.5,-114.659996
1620679776261,54.66,66.84,-115.02
1620679776279,54.6,67.38,-114.72
1620679776301,54.719997,67.619995,-114.36
1620679776320,54.239998,67.439995,-114.0
1620679776340,54.6,67.56,-113.579994
1620679776363,54.719997,68.159996,-113.759995
1620679776383,54.0,68.28,-113.52
1620679776400,54.18,68.04,-113.7
1620679776422,54.42,67.86,-113.939995
1620679776472,54.3,67.68,-113.82
1620679776472,54.36,67.799995,-113.64
1620679776480,54.539997,67.68,-113.28
1620679776499,54.66,67.799995,-114.36
1620679776576,54.0,67.619995,-114.6
1620679776576,54.66,67.08,-113.399994
1620679776576,55.079998,67.02,-113.159996
1620679776582,54.539997,67.32,-113.399994
1620679776600,54.12,67.92,-114.06
1620679776618,54.42,68.34,-113.759995
1620679776654,55.199997,68.1,-113.1
1620679776662,54.899998,68.1,-113.759995
1620679776680,54.48,68.34,-113.759995
1620679776699,54.0,68.4,-113.159996
1620679776723,54.239998,68.28,-113.399994
1620679776739,54.719997,67.68,-113.34
1620679776759,54.239998,67.32,-114.0
1620679776782,54.66,67.56,-114.84
1620679776798,55.14,68.1,-113.88
1620679776819,54.899998,68.1,-113.159996
1620679776849,54.899998,67.56,-113.159996
1620679776859,55.14,67.08,-113.64
1620679776880,55.44,67.08,-114.479996
1620679776900,54.6,67.5,-114.119995
1620679776919,54.18,67.5,-113.34
1620679776942,54.18,67.68,-113.28
1620679776964,53.82,68.04,-113.759995
1620679776983,54.18,68.7,-114.119995
1620679777001,54.84,68.58,-113.939995
1620679777023,54.899998,67.68,-113.82
1620679777057,54.48,67.74,-114.18
1620679777072,54.78,67.86,-114.42
1620679777085,53.94,67.56,-114.36
1620679777102,53.1,67.68,-114.24
1620679777123,53.94,67.68,-114.06
1620679777141,54.42,67.68,-114.299995
1620679777162,54.36,67.08,-114.42
1620679777184,54.48,67.02,-114.24
1620679777203,54.96,67.56,-114.36
1620679777219,55.02,67.2,-114.72
1620679777254,54.3,66.72,-114.54
1620679777272,53.699997,67.02,-114.78
1620679777284,54.539997,67.26,-115.14
1620679777308,54.78,66.96,-114.72
1620679777324,54.18,66.6,-114.479996
1620679777342,53.94,66.54,-114.72
1620679777359,53.46,67.02,-114.84
1620679777394,53.579998,67.14,-114.72
1620679777416,53.879997,66.72,-114.54
1620679777426,53.34,66.78,-114.96
1620679777466,53.94,66.42,-115.38
1620679777466,54.78,66.479996,-115.68
1620679777484,54.36,67.02,-115.799995
1620679777500,53.82,66.299995,-116.21999
1620679777520,53.94,66.42,-117.54
1620679777539,54.66,66.6,-117.899994
1620679777565,54.66,65.7,-118.259995
1620679777582,54.6,64.979996,-118.979996
1620679777600,54.6,64.38,-119.579994
1620679777627,54.3,63.899998,-119.46
1620679777664,54.059998,63.84,-119.64
1620679777670,54.0,64.979996,-119.46
1620679777683,53.879997,65.04,-119.21999
1620679777706,54.48,64.439995,-119.21999
1620679777718,54.18,64.38,-118.92
1620679777741,53.1,63.96,-119.7
1620679777760,53.399998,63.96,-120.42
1620679777783,53.76,63.84,-121.14
1620679777802,54.059998,62.879997,-121.619995
1620679777819,54.42,62.64,-122.1
1620679777852,54.719997,62.579998,-121.979996
1620679777861,55.199997,61.079998,-122.46
1620679777886,55.5,60.3,-124.079994
1620679777899,55.199997,59.94,-125.21999
1620679777923,55.5,59.28,-125.939995
1620679777940,55.8,57.899998,-126.84
1620679777960,56.16,56.52,-127.86
1620679777983,56.46,56.28,-129.42
1620679777999,56.94,55.26,-130.44
1620679778020,57.539997,54.48,-130.73999
1620679778064,57.059998,53.399998,-130.86
1620679778065,56.699997,51.899998,-131.45999
1620679778083,56.699997,51.3,-133.14
1620679778103,57.0,50.219997,-133.98
1620679778120,57.42,48.899998,-134.09999
1620679778140,57.42,48.12,-134.45999
1620679778162,57.3,46.86,-135.42
1620679778183,57.66,45.48,-135.95999
1620679778200,57.78,43.8,-135.84
1620679778221,57.84,41.82,-137.04
1620679778265,58.14,40.44,-138.42
1620679778265,57.42,39.239998,-138.84
1620679778283,56.579998,37.32,-138.42
1620679778299,56.039997,35.46,-138.18
1620679778319,54.84,33.6,-138.54
1620679778342,54.48,32.34,-138.59999
1620679778360,54.0,31.859999,-138.59999
1620679778379,53.579998,30.72,-138.54
1620679778402,53.579998,29.4,-139.02
1620679778420,53.039997,27.96,-139.14
1620679778472,53.52,27.06,-138.23999
1620679778472,54.42,26.4,-138.0
1620679778480,53.94,25.14,-138.59999
1620679778501,53.399998,23.58,-139.08
1620679778520,54.48,23.039999,-139.14
1620679778539,55.62,22.439999,-138.84
1620679778561,55.559998,21.6,-138.84
1620679778584,55.98,20.46,-139.02
1620679778600,56.34,18.9,-138.95999
1620679778621,55.92,17.94,-138.9
1620679778660,55.92,16.56,-138.42
1620679778668,56.16,14.82,-138.06
1620679778679,56.82,13.74,-137.58
1620679778701,56.879997,12.96,-137.04
1620679778718,56.879997,11.219999,-137.28
1620679778740,57.48,9.66,-137.16
1620679778761,58.14,9.179999,-135.95999
1620679778780,58.02,8.28,-135.78
1620679778799,57.0,6.8999996,-136.08
1620679778821,57.3,6.0,-135.84
1620679778854,57.36,4.7999997,-135.48
1620679778859,56.94,4.02,-135.3
1620679778882,57.42,3.48,-134.76
1620679778900,58.079998,2.82,-133.98
1620679778919,57.96,2.04,-134.09999
1620679778940,57.059998,0.9,-133.98
1620679778959,56.219997,0.35999998,-133.68
1620679778980,56.16,-0.78,-132.66
1620679779003,56.46,-1.68,-132.0
1620679779022,56.699997,-1.68,-132.36
1620679779068,56.039997,-2.1599998,-131.4
1620679779069,56.28,-3.12,-130.14
1620679779082,56.219997,-3.54,-130.37999
1620679779100,55.98,-4.08,-130.5
1620679779121,56.219997,-4.74,-129.84
1620679779139,55.739998,-5.16,-129.59999
1620679779160,55.68,-5.52,-129.48
1620679779183,55.8,-6.06,-128.4
1620679779201,55.739998,-6.06,-128.28
1620679779219,55.8,-6.06,-128.45999
1620679779270,55.559998,-6.8999996,-128.4
1620679779270,55.14,-7.3199997,-128.34
1620679779279,55.079998,-7.98,-127.5
1620679779311,54.899998,-8.34,-126.84
1620679779320,54.539997,-8.4,-126.54
1620679779339,54.96,-8.76,-125.88
1620679779362,55.199997,-9.059999,-125.52
1620679779379,54.66,-9.54,-126.06
1620679779402,55.02,-10.32,-126.71999
1620679779422,56.219997,-10.92,-125.939995
1620679779472,56.579998,-10.8,-125.34
1620679779473,55.98,-11.16,-125.21999
1620679779486,56.1,-11.46,-124.979996
1620679779500,56.579998,-11.4,-125.21999
1620679779518,56.76,-11.82,-124.2
1620679779541,56.76,-12.42,-123.84
1620679779559,56.52,-12.66,-124.02
1620679779582,56.879997,-12.719999,-123.24
1620679779603,57.239998,-12.96,-123.36
1620679779620,57.36,-13.259999,-123.18
1620679779668,57.6,-13.259999,-122.64
1620679779669,57.899998,-13.32,-122.46
1620679779679,57.84,-13.5,-122.21999
1620679779707,57.0,-13.86,-122.399994
1620679779727,56.76,-14.7,-122.34
1620679779739,57.0,-15.24,-121.979996
1620679779759,56.94,-14.639999,-121.68
1620679779781,56.699997,-14.46,-121.38
1620679779801,56.46,-14.82,-121.439995
1620679779819,56.579998,-14.639999,-121.56
1620679779871,57.18,-14.219999,-120.96
1620679779871,57.42,-14.58,-121.14
1620679779885,56.579998,-14.94,-121.14
1620679779920,56.699997,-14.5199995,-120.36
1620679779922,57.18,-15.0,-120.36
1620679779944,56.46,-15.0,-120.54
1620679779960,57.059998,-15.0,-120.36
1620679779982,57.48,-15.179999,-119.88
1620679780000,57.239998,-15.24,-119.64
1620679780032,57.18,-15.36,-120.06
1620679780075,57.059998,-15.42,-120.42
1620679780075,57.18,-16.32,-119.939995
1620679780088,57.059998,-15.96,-119.46
1620679780099,57.059998,-15.599999,-119.759995
1620679780129,56.879997,-15.66,-119.88
1620679780146,56.699997,-15.48,-120.0
1620679780159,56.82,-16.32,-119.88
1620679780179,56.879997,-16.619999,-119.7
1620679780207,56.52,-16.38,-119.88
1620679780219,56.039997,-16.38,-119.28
1620679780266,56.28,-16.14,-119.1
1620679780266,56.64,-15.78,-119.939995
1620679780279,56.76,-15.54,-120.54
1620679780299,57.36,-15.12,-120.06
1620679780323,57.36,-15.059999,-119.64
1620679780339,56.34,-15.54,-119.159996
1620679780359,56.699997,-16.02,-118.74
1620679780382,56.94,-16.26,-119.52
1620679780400,56.399998,-16.38,-119.82
1620679780420,57.3,-16.619999,-119.64
1620679780466,57.539997,-16.44,-119.28
1620679780466,56.699997,-15.96,-118.32
1620679780479,56.879997,-15.66,-118.799995
1620679780503,56.82,-15.96,-119.939995
1620679780519,56.46,-16.56,-119.579994
1620679780539,56.1,-16.8,-119.399994
1620679780561,55.92,-16.68,-119.28
1620679780578,56.64,-16.619999,-118.979996
1620679780599,57.0,-16.199999,-119.21999
1620679780622,56.16,-15.66,-119.34
1620679780674,56.16,-15.599999,-119.82
1620679780674,56.64,-15.719999,-120.18
1620679780682,56.699997,-15.66,-119.7
1620679780699,57.18,-15.78,-119.88
1620679780719,56.76,-16.199999,-119.7
1620679780741,56.34,-16.26,-119.46
1620679780759,56.219997,-16.38,-119.399994
1620679780779,56.699997,-16.68,-118.979996
1620679780803,57.239998,-16.44,-119.21999
1620679780820,56.52,-16.38,-119.46
1620679780877,55.8,-16.44,-119.52
1620679780878,55.98,-16.859999,-119.46
1620679780880,56.28,-16.74,-119.04
1620679780900,56.219997,-16.199999,-118.92
1620679780920,56.46,-16.08,-118.619995
1620679780938,56.699997,-16.619999,-118.619995
1620679780959,56.52,-17.279999,-119.04
1620679780983,56.399998,-16.859999,-118.979996
1620679781000,56.46,-16.56,-118.68
1620679781023,56.76,-16.68,-118.86
1620679781057,57.12,-16.32,-118.86
1620679781061,57.059998,-16.68,-118.799995
1620679781078,56.94,-16.8,-119.28
1620679781100,57.6,-16.56,-119.64
1620679781119,56.64,-16.92,-119.64
1620679781139,56.16,-16.619999,-119.579994
1620679781161,56.82,-16.44,-119.46
1620679781179,56.879997,-17.039999,-119.46
1620679781199,57.18,-16.92,-119.1
1620679781222,56.579998,-16.02,-118.979996
1620679781257,56.16,-16.14,-119.64
1620679781260,56.1,-16.32,-120.6
1620679781281,56.28,-15.96,-120.6
1620679781298,56.879997,-15.48,-120.36
1620679781323,57.239998,-14.639999,-120.899994
1620679781341,57.3,-14.16,-120.6
1620679781360,57.36,-14.34,-121.2
1620679781378,57.48,-15.12,-122.04
1620679781403,57.539997,-14.94,-122.04
1620679781420,58.199997,-13.92,-122.34
1620679781459,58.079998,-13.08,-123.119995
1620679781467,57.48,-12.54,-123.659996
1620679781479,58.559998,-12.78,-123.899994
1620679781499,58.859997,-12.48,-124.079994
1620679781520,57.719997,-11.82,-124.2
1620679781539,57.6,-11.099999,-125.04
1620679781559,57.899998,-10.679999,-126.18
1620679781581,57.719997,-9.54,-126.71999
1620679781599,57.48,-9.059999,-127.079994
1620679781619,57.78,-8.76,-127.14
1620679781648,58.02,-7.74,-127.92
1620679781659,58.199997,-7.02,-128.52
1620679781679,59.039997,-6.72,-128.81999
1620679781701,59.52,-6.66,-129.66
1620679781721,58.98,-6.12,-130.37999
1620679781739,58.44,-4.56,-131.28
1620679781760,58.5,-2.7,-131.7
1620679781779,58.079998,-1.38,-132.12
1620679781800,57.84,-0.17999999,-133.2
1620679781821,57.3,0.53999996,-132.95999
1620679781856,56.46,1.8,-133.2
1620679781868,55.8,3.4199998,-134.28
1620679781881,54.899998,4.5,-134.04
1620679781899,54.42,5.3399997,-134.28
1620679781921,54.84,6.48,-134.64
1620679781941,54.899998,7.56,-134.52
1620679781959,54.66,8.28,-135.59999
1620679781980,55.44,9.179999,-137.04
1620679782001,56.28,10.86,-136.92
1620679782019,56.76,11.759999,-136.44
1620679782059,57.0,11.4,-137.58
1620679782065,58.079998,12.66,-138.42
1620679782079,58.559998,14.759999,-138.54
1620679782101,58.62,15.78,-138.59999
1620679782121,59.34,16.619999,-138.84
1620679782140,59.82,17.22,-139.92
1620679782159,59.699997,17.4,-139.31999
1620679782182,59.34,18.72,-138.9
1620679782200,59.399998,19.98,-140.22
1620679782219,59.34,20.039999,-140.22
1620679782254,58.859997,20.64,-139.5
1620679782259,58.559998,22.14,-139.26
1620679782280,58.559998,23.039999,-138.9
1620679782301,58.559998,23.1,-139.08
1620679782320,58.739998,23.34,-140.04
1620679782340,58.92,23.82,-140.4
1620679782361,58.26,24.18,-140.09999
1620679782379,57.84,24.84,-139.37999
1620679782398,57.84,25.08,-139.2
1620679782423,57.239998,24.539999,-139.92
1620679782468,57.0,24.3,-140.09999
1620679782468,57.3,24.18,-140.04
1620679782490,57.539997,24.06,-140.09999
1620679782498,57.42,24.779999,-139.68
1620679782519,57.059998,25.08,-139.26
1620679782542,56.699997,24.66,-139.44
1620679782559,56.579998,24.24,-138.84
1620679782581,56.34,23.88,-138.54
1620679782600,56.039997,24.0,-138.95999
1620679782624,56.399998,24.779999,-139.62
1620679782660,56.46,24.84,-139.8
1620679782661,56.039997,24.24,-140.04
1620679782679,55.92,24.24,-139.92
1620679782699,55.62,24.119999,-139.31999
1620679782720,55.5,24.48,-139.08
1620679782739,55.379997,24.9,-138.66
1620679782758,55.14,24.359999,-138.59999
1620679782781,54.6,23.88,-138.72
1620679782800,54.48,24.84,-138.48
1620679782819,54.6,25.199999,-138.59999
1620679782855,54.18,24.6,-139.08
1620679782878,54.3,24.539999,-138.78
1620679782895,54.78,24.66,-138.3
1620679782915,54.96,25.68,-138.48
1620679782927,54.84,26.16,-139.02
1620679782948,55.079998,25.38,-139.08
1620679782967,54.84,25.32,-138.78
1620679782987,55.02,24.96,-138.9
1620679782999,55.559998,23.939999,-138.78
1620679783027,55.379997,24.66,-138.3
1620679783056,54.84,25.199999,-138.42
1620679783069,54.78,24.9,-138.0
1620679783082,54.78,25.199999,-137.52
1620679783100,54.3,24.24,-138.78
1620679783118,54.66,23.519999,-139.56
1620679783148,54.899998,24.72,-138.59999
1620679783167,54.539997,25.199999,-138.48
1620679783182,54.6,24.66,-138.42
1620679783201,54.899998,24.359999,-138.36
1620679783219,54.48,24.72,-139.26
1620679783242,54.66,24.42,-139.26
1620679783268,55.44,24.48,-138.59999
1620679783286,55.32,24.6,-138.78
1620679783299,54.899998,24.119999,-138.72
1620679783320,54.899998,24.359999,-138.42
1620679783344,54.96,24.539999,-138.9
1620679783360,55.44,24.6,-139.08
1620679783380,55.32,24.779999,-138.84
1620679783399,54.899998,24.66,-138.54
1620679783419,55.5,25.14,-138.54
1620679783451,55.379997,25.439999,-138.0
1620679783459,54.539997,24.9,-138.06
1620679783478,54.239998,24.539999,-138.42
1620679783502,54.78,24.119999,-138.0
1620679783519,55.26,24.06,-138.9
1620679783540,54.899998,25.439999,-139.5
1620679783562,54.66,25.8,-138.54
1620679783579,54.78,24.84,-138.36
1620679783599,54.899998,24.539999,-138.66
1620679783626,54.239998,25.14,-138.48
1620679783675,54.48,25.14,-138.66
1620679783676,55.079998,24.779999,-139.02
1620679783682,54.48,25.8,-139.5
1620679783699,54.539997,25.74,-139.08
1620679783720,54.84,25.14,-138.59999
1620679783741,55.02,24.96,-138.84
1620679783759,55.379997,25.08,-139.02
1620679783779,54.96,25.68,-138.78
1620679783802,54.899998,25.8,-138.18
1620679783819,55.02,25.8,-138.23999
1620679783846,55.079998,26.34,-138.9
1620679783866,55.079998,27.06,-138.9
1620679783879,55.14,28.32,-138.54
1620679783899,55.26,29.699999,-139.02
1620679783920,55.079998,31.439999,-138.42
1620679783939,54.899998,32.94,-138.06
1620679783960,55.379997,34.14,-138.78
1620679783982,55.559998,35.7,-138.0
1620679784001,55.44,37.26,-137.45999
1620679784020,55.199997,38.82,-137.4
1620679784056,54.899998,40.32,-136.8
1620679784060,54.719997,41.879997,-136.08
1620679784079,54.899998,43.2,-135.06
1620679784102,55.199997,44.879997,-134.28
1620679784119,54.719997,46.5,-133.08
1620679784139,54.12,47.52,-131.81999
1620679784161,53.94,48.66,-131.81999
1620679784180,53.52,50.579998,-131.4
1620679784199,52.98,52.199997,-130.2
1620679784222,53.28,53.219997,-129.06
1620679784263,51.84,54.42,-127.86
1620679784263,50.94,55.98,-126.299995
1620679784281,51.239998,58.02,-123.899994
1620679784299,51.239998,59.64,-123.0
1620679784319,51.3,60.66,-122.82
1620679784342,51.3,60.899998,-121.38
1620679784360,52.199997,61.32,-121.02
1620679784380,52.5,62.1,-120.24
1620679784401,52.559998,62.699997,-119.21999
1620679784421,52.559998,63.239998,-119.159996
1620679784461,52.199997,63.899998,-118.439995
1620679784466,51.719997,64.439995,-117.6
1620679784479,51.42,64.979996,-117.42
1620679784500,51.42,65.04,-117.479996
1620679784521,51.539997,64.68,-117.36
1620679784540,52.379997,64.799995,-117.299995
1620679784560,52.92,65.1,-116.82
1620679784582,52.86,66.0,-116.7
1620679784600,53.46,66.06,-116.579994
1620679784620,53.16,66.36,-115.259995
1620679784656,52.68,67.14,-114.36
1620679784661,53.1,66.9,-114.18
1620679784680,52.62,66.84,-114.18
1620679784701,52.559998,67.2,-114.24
1620679784719,52.98,66.78,-114.42
1620679784741,52.079998,66.54,-114.659996
1620679784764,51.36,66.9,-114.36
1620679784779,51.899998,66.659996,-113.82
1620679784800,52.199997,66.72,-114.18
1620679784821,51.899998,66.299995,-115.5
1620679784860,51.78,66.18,-116.399994
1620679784860,51.78,66.299995,-116.64
1620679784886,51.899998,65.82,-116.7
1620679784899,51.6,65.04,-117.659996
1620679784920,51.84,64.619995,-118.32
1620679784946,52.559998,63.3,-119.21999
1620679784961,51.84,61.62,-121.32
1620679784979,51.899998,61.379997,-122.64
1620679785002,51.84,59.94,-124.02
1620679785019,51.78,58.44,-125.7
1620679785059,52.68,57.3,-126.6
1620679785062,52.14,55.5,-127.439995
1620679785085,51.539997,54.18,-128.45999
1620679785100,52.32,52.62,-129.9
1620679785122,52.92,50.94,-131.22
1620679785140,53.579998,49.26,-132.54
1620679785162,53.94,46.8,-134.16
1620679785181,55.379997,43.86,-134.64
1620679785200,57.18,41.04,-135.78
1620679785219,58.199997,38.879997,-138.06
1620679785242,59.219997,35.94,-139.08
1620679785261,60.239998,32.94,-139.2
1620679785278,61.26,29.82,-139.73999
1620679785301,61.379997,26.46,-140.4
1620679785320,61.5,23.34,-140.7
1620679785339,61.62,20.58,-140.45999
1620679785361,60.899998,18.119999,-139.98
1620679785379,59.64,15.179999,-139.2
1620679785400,58.62,12.48,-138.66
1620679785422,58.199997,10.0199995,-137.58
1620679785457,57.66,8.82,-136.14
1620679785461,57.0,7.2599998,-135.42
1620679785482,56.399998,4.8599997,-134.94
1620679785499,55.32,3.9599998,-134.52
1620679785518,54.48,3.78,-133.92
1620679785541,54.059998,3.12,-133.8
1620679785560,54.0,2.28,-133.5
1620679785580,54.18,1.38,-132.66
1620679785600,53.94,0.59999996,-132.59999
1620679785619,53.34,-0.17999999,-132.12
1620679785648,53.399998,-0.65999997,-131.09999
1620679785662,53.699997,-0.84,-130.62
1620679785679,54.18,-1.74,-130.86
1620679785698,54.6,-1.9799999,-131.4
1620679785720,54.719997,-2.1599998,-131.45999
1620679785739,54.719997,-2.3999999,-131.16
1620679785763,54.84,-2.34,-131.94
1620679785781,54.66,-1.9799999,-131.87999
1620679785800,54.48,-1.14,-131.45999
1620679785819,54.719997,-1.0799999,-131.58
1620679785855,54.899998,-0.78,-132.18
1620679785861,54.96,-0.06,-132.66
1620679785879,54.719997,0.9,-132.66
1620679785901,53.879997,1.86,-133.02
1620679785919,53.52,2.7,-133.92
1620679785939,54.059998,4.2,-134.34
1620679785967,53.699997,5.8799996,-134.09999
1620679785982,53.1,7.5,-134.87999
1620679785999,52.98,8.76,-135.36
1620679786021,53.039997,10.0199995,-135.66
1620679786053,53.16,11.82,-136.31999
1620679786064,53.699997,13.44,-136.68
1620679786087,53.94,14.88,-137.34
1620679786106,53.879997,16.56,-137.28
1620679786121,54.539997,18.06,-137.58
1620679786141,55.02,20.16,-138.54
1620679786159,54.899998,22.5,-138.54
1620679786185,54.84,24.0,-138.9
1620679786206,55.32,25.199999,-138.78
1620679786224,55.5,26.76,-138.18
1620679786260,55.8,28.92,-138.36
1620679786260,56.34,29.46,-138.18
1620679786281,56.039997,30.0,-138.06
1620679786299,56.52,31.38,-138.78
1620679786321,56.64,31.439999,-139.14
1620679786338,55.62,32.28,-139.14
1620679786358,55.559998,33.12,-138.95999
1620679786381,55.62,32.04,-138.23999
1620679786399,55.8,31.859999,-138.48
1620679786420,56.399998,32.52,-139.5
1620679786446,55.8,31.92,-139.08
1620679786458,55.14,31.619999,-138.59999
1620679786480,55.199997,31.38,-138.78
1620679786500,54.96,31.199999,-138.54
1620679786519,55.079998,31.019999,-139.2
1620679786539,55.68,30.179998,-139.2
1620679786562,55.26,29.82,-138.0
1620679786581,54.36,29.4,-138.3
1620679786602,54.719997,29.22,-138.84
1620679786623,54.84,28.619999,-138.84
